File Name,Focal Length,Lighting Temperature,Aperture,Focus Distance,Shot Type,ISO,INT/EXT,Camera Model,Composition Techniques,Filter Used,Lens
the-place-beyond-the-pines-2012-694.jpg,24,5600,5.6,1.0,Point-of-view,200,EXT,ARRI Amira,Leading lines,Polarizer,Nikon AF-S Nikkor 50mm f/1.4G
the-place-beyond-the-pines-2012-695.jpg,105,6500,5.6,2.0,Wide shot,1600,EXT,Canon EOS C70,Rule of thirds,ND Filter,Zeiss Otus 85mm f/1.4
the-place-beyond-the-pines-2012-696.jpg,105,6500,1.4,3.0,Medium shot,800,EXT,ARRI Alexa,Frame within a frame,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-place-beyond-the-pines-2012-698.jpg,105,3200,1.4,1.5,Extreme close-up,200,EXT,Canon EOS R,Leading lines,None,Nikon AF-S Nikkor 50mm f/1.4G
the-place-beyond-the-pines-2012-699.jpg,50,4300,4.0,1.0,Point-of-view,1600,INT,Nikon Z6,Symmetry,None,Fujifilm XF 56mm f/1.2 R
the-place-beyond-the-pines-2012-702.jpg,24,4300,5.6,1.5,Over-the-shoulder,1600,INT,Fujifilm X-T3,Rule of thirds,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-place-beyond-the-pines-2012-705.jpg,35,4300,4.0,0.5,Wide shot,400,INT,ARRI Alexa,Leading lines,ND Filter,Fujifilm XF 56mm f/1.2 R
the-place-beyond-the-pines-2012-711.jpg,105,4300,1.4,2.0,Wide shot,400,INT,Panasonic Lumix GH5,Golden ratio,Gradient Filter,Leica Summilux-C 29mm T1.4
the-place-beyond-the-pines-2012-712.jpg,85,6500,4.0,1.0,Point-of-view,800,EXT,Canon EOS R,Golden ratio,UV Filter,Leica Summilux-C 29mm T1.4
the-place-beyond-the-pines-2012-722.jpg,85,4300,2.8,0.5,Over-the-shoulder,1600,INT,Panasonic Lumix GH5,Rule of thirds,None,Canon EF 24-70mm f/2.8L II USM
the-royal-tenenbaums-2001-2117.png,50,4300,1.4,0.5,Point-of-view,200,EXT,ARRI Alexa,Golden ratio,UV Filter,Canon EF 24-70mm f/2.8L II USM
the-royal-tenenbaums-2001-2132.png,105,6500,2.8,2.0,Over-the-shoulder,200,EXT,Panasonic Lumix GH5,Golden ratio,None,Sigma 35mm f/1.4 DG HSM Art
the-royal-tenenbaums-2001-2133.png,24,5600,5.6,0.5,Medium shot,800,EXT,Sony Venice,Frame within a frame,Gradient Filter,Zeiss Otus 85mm f/1.4
the-royal-tenenbaums-2001-2134.png,35,3200,1.4,2.0,Over-the-shoulder,200,EXT,Nikon Z6,Frame within a frame,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-royal-tenenbaums-2001-2137.png,35,5600,5.6,0.5,Medium shot,800,INT,ARRI Alexa,Rule of thirds,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-royal-tenenbaums-2001-2140.png,35,6500,1.4,2.0,Medium shot,1600,EXT,Sony FX6,Rule of thirds,Polarizer,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-royal-tenenbaums-2001-2148.png,85,6500,1.4,2.0,Close-up,800,INT,Sony A7S III,Leading lines,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-royal-tenenbaums-2001-2152.png,24,3200,1.4,3.0,Close-up,100,INT,Canon EOS C70,Golden ratio,None,Canon EF 24-70mm f/2.8L II USM
the-royal-tenenbaums-2001-2163.png,85,6500,5.6,1.0,Close-up,100,INT,Sony Venice,Frame within a frame,Gradient Filter,Leica Summilux-C 29mm T1.4
the-royal-tenenbaums-2001-2164.png,35,5600,4.0,1.0,Over-the-shoulder,200,INT,Fujifilm X-T3,Symmetry,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13595.jpg,35,6500,2.8,1.5,Medium shot,800,INT,Canon EOS R,Rule of thirds,Gradient Filter,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13606.jpg,50,5600,4.0,3.0,Wide shot,800,INT,Sony FX6,Golden ratio,UV Filter,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13609.jpg,85,5600,5.6,0.5,Point-of-view,400,INT,RED Epic,Frame within a frame,ND Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13611.jpg,24,3200,2.8,1.0,Wide shot,100,EXT,Sony Venice,Rule of thirds,UV Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13634.jpg,24,3200,5.6,3.0,Wide shot,400,INT,Panasonic Lumix GH5,Golden ratio,Gradient Filter,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13646.jpg,50,4300,5.6,3.0,Extreme close-up,1600,EXT,Sony FX6,Frame within a frame,ND Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13648.jpg,85,3200,5.6,3.0,Point-of-view,400,INT,RED Epic,Symmetry,ND Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13657.jpg,105,4300,2.0,3.0,Point-of-view,1600,EXT,Panavision Millennium DXL2,Symmetry,UV Filter,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13665.jpg,105,5600,2.8,0.5,Close-up,200,INT,Canon C300,Rule of thirds,None,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-13666.jpg,85,6500,2.8,1.5,Over-the-shoulder,100,INT,Canon EOS C70,Rule of thirds,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shawshank-redemption-1994-13667.jpg,50,3200,2.0,1.5,Point-of-view,100,INT,ARRI Amira,Leading lines,Polarizer,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13676.jpg,24,6500,2.0,0.5,Extreme close-up,1600,EXT,Nikon Z6,Rule of thirds,Polarizer,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13696.jpg,35,3200,1.4,1.0,Extreme close-up,100,INT,Sony A7S III,Golden ratio,None,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13699.jpg,105,6500,1.4,3.0,Wide shot,100,EXT,ARRI Alexa,Frame within a frame,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13702.jpg,85,6500,4.0,3.0,Extreme close-up,200,EXT,ARRI Amira,Rule of thirds,ND Filter,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13721.jpg,35,5600,2.0,1.0,Over-the-shoulder,200,EXT,Sony Venice,Symmetry,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13740.jpg,85,3200,2.8,0.5,Extreme close-up,200,INT,ARRI Alexa,Symmetry,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13745.jpg,50,4300,2.8,1.5,Wide shot,400,EXT,RED Komodo,Leading lines,ND Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13766.jpg,105,3200,4.0,0.5,Point-of-view,1600,EXT,Panavision Millennium DXL2,Symmetry,Polarizer,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-13767.jpg,105,6500,2.0,1.5,Extreme close-up,100,EXT,Fujifilm X-T3,Leading lines,Polarizer,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13780.jpg,50,3200,5.6,1.0,Over-the-shoulder,400,INT,Canon EOS C70,Frame within a frame,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13781.jpg,24,3200,1.4,1.0,Wide shot,1600,EXT,RED Epic,Frame within a frame,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-13785.jpg,35,6500,5.6,0.5,Medium shot,200,EXT,Sony FX6,Leading lines,UV Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13791.jpg,24,4300,2.8,1.5,Medium shot,100,EXT,ARRI Alexa,Leading lines,ND Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13793.jpg,24,5600,5.6,1.5,Over-the-shoulder,100,INT,Panavision Millennium DXL2,Frame within a frame,Gradient Filter,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13795.jpg,50,4300,4.0,3.0,Point-of-view,800,EXT,ARRI Alexa,Rule of thirds,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13801.jpg,85,5600,4.0,0.5,Close-up,200,INT,Canon C300,Symmetry,None,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-13804.jpg,35,5600,2.8,1.5,Point-of-view,400,EXT,ARRI Alexa,Symmetry,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shawshank-redemption-1994-13815.jpg,85,3200,1.4,0.5,Wide shot,200,INT,RED Epic,Frame within a frame,None,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13819.jpg,105,3200,2.8,0.5,Over-the-shoulder,400,INT,Sony A7S III,Frame within a frame,ND Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13837.jpg,85,3200,1.4,2.0,Extreme close-up,100,EXT,Nikon Z6,Golden ratio,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13842.jpg,50,4300,4.0,1.0,Point-of-view,100,INT,Panavision Millennium DXL2,Golden ratio,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13849.jpg,24,5600,4.0,2.0,Close-up,400,INT,Canon EOS C70,Golden ratio,Polarizer,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13853.jpg,105,3200,5.6,0.5,Wide shot,100,EXT,ARRI Amira,Symmetry,ND Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13867.jpg,105,3200,1.4,2.0,Wide shot,800,INT,Canon EOS C70,Golden ratio,ND Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-13868.jpg,50,4300,2.0,1.5,Point-of-view,1600,EXT,Sony Venice,Leading lines,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-13879.jpg,50,3200,2.0,2.0,Point-of-view,200,INT,Canon EOS C70,Frame within a frame,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-13883.jpg,85,3200,1.4,0.5,Point-of-view,800,INT,Panavision Millennium DXL2,Leading lines,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-13892.jpg,24,5600,5.6,0.5,Medium shot,100,INT,Panavision Millennium DXL2,Golden ratio,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-13900.jpg,24,5600,2.8,1.0,Medium shot,200,EXT,ARRI Amira,Golden ratio,ND Filter,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13909.jpg,50,4300,4.0,0.5,Wide shot,100,EXT,Blackmagic URSA Mini,Golden ratio,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-13912.jpg,24,3200,1.4,3.0,Medium shot,100,EXT,Nikon Z6,Leading lines,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13914.jpg,85,6500,1.4,0.5,Wide shot,1600,INT,ARRI Amira,Leading lines,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13922.jpg,35,4300,1.4,1.5,Medium shot,400,INT,Canon EOS R,Symmetry,Polarizer,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-13927.jpg,85,6500,5.6,1.5,Wide shot,200,EXT,Sony A7S III,Frame within a frame,None,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13933.jpg,50,6500,5.6,1.0,Medium shot,400,INT,RED Komodo,Leading lines,UV Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13936.jpg,85,5600,1.4,3.0,Wide shot,100,EXT,Canon EOS C70,Leading lines,ND Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-13945.jpg,85,5600,2.8,1.5,Medium shot,100,EXT,RED Komodo,Symmetry,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13946.jpg,35,6500,4.0,1.5,Wide shot,200,EXT,ARRI Alexa,Frame within a frame,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-13948.jpg,24,3200,2.0,2.0,Medium shot,400,EXT,Panavision Millennium DXL2,Frame within a frame,None,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13950.jpg,85,4300,2.8,1.0,Close-up,100,INT,ARRI Amira,Leading lines,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-13960.jpg,50,3200,1.4,3.0,Extreme close-up,800,INT,Panasonic Lumix GH5,Golden ratio,ND Filter,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-13961.jpg,105,3200,1.4,1.5,Close-up,100,EXT,Sony FX6,Golden ratio,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shawshank-redemption-1994-13965.jpg,50,3200,2.8,2.0,Extreme close-up,400,EXT,ARRI Amira,Frame within a frame,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13972.jpg,50,6500,2.8,1.0,Wide shot,100,EXT,ARRI Alexa,Frame within a frame,Gradient Filter,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-13977.jpg,35,4300,5.6,0.5,Wide shot,1600,INT,Blackmagic URSA Mini,Symmetry,None,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-13991.jpg,105,3200,2.0,3.0,Close-up,1600,EXT,Canon EOS R,Rule of thirds,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-14005.jpg,50,5600,1.4,0.5,Medium shot,800,EXT,Sony FX6,Rule of thirds,Polarizer,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-14010.jpg,50,5600,2.0,2.0,Point-of-view,800,EXT,ARRI Amira,Leading lines,Polarizer,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-14013.jpg,85,5600,2.8,2.0,Wide shot,100,INT,Panasonic Lumix GH5,Leading lines,ND Filter,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-14017.jpg,35,4300,4.0,2.0,Wide shot,100,INT,Nikon Z6,Rule of thirds,Polarizer,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-14026.jpg,35,6500,1.4,2.0,Extreme close-up,400,INT,Blackmagic URSA Mini,Golden ratio,Gradient Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-14027.jpg,85,6500,5.6,1.5,Wide shot,800,EXT,Sony A7S III,Symmetry,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shawshank-redemption-1994-14031.jpg,50,5600,2.0,1.5,Extreme close-up,100,INT,ARRI Alexa,Symmetry,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shawshank-redemption-1994-14035.jpg,24,6500,2.0,1.0,Extreme close-up,800,EXT,ARRI Amira,Golden ratio,UV Filter,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-14036.jpg,105,6500,2.8,1.5,Point-of-view,100,EXT,Canon C300,Symmetry,Polarizer,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-14037.jpg,105,6500,2.8,1.5,Extreme close-up,800,EXT,Panasonic Lumix GH5,Golden ratio,None,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-14040.jpg,105,3200,1.4,0.5,Point-of-view,100,INT,Sony Venice,Golden ratio,Polarizer,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-14052.jpg,35,6500,2.0,3.0,Close-up,400,EXT,RED Epic,Golden ratio,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-14060.jpg,50,3200,5.6,3.0,Over-the-shoulder,800,EXT,Nikon Z6,Golden ratio,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shawshank-redemption-1994-14061.jpg,85,4300,4.0,2.0,Medium shot,100,EXT,RED Epic,Leading lines,Gradient Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-14067.jpg,50,6500,5.6,3.0,Wide shot,800,EXT,Sony FX6,Golden ratio,UV Filter,Fujifilm XF 56mm f/1.2 R
the-shawshank-redemption-1994-14069.jpg,105,4300,4.0,2.0,Over-the-shoulder,200,INT,Canon C300,Golden ratio,None,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-14070.jpg,105,6500,1.4,1.5,Over-the-shoulder,1600,EXT,Canon C300,Frame within a frame,ND Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-14072.jpg,35,5600,1.4,2.0,Close-up,1600,EXT,Sony A7S III,Golden ratio,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-14074.jpg,24,5600,2.0,1.0,Over-the-shoulder,200,EXT,RED Komodo,Frame within a frame,ND Filter,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-14076.jpg,50,5600,1.4,1.5,Over-the-shoulder,400,EXT,Sony Venice,Frame within a frame,Polarizer,Leica Summilux-C 29mm T1.4
the-shawshank-redemption-1994-14097.jpg,85,5600,5.6,2.0,Close-up,400,EXT,Sony A7S III,Golden ratio,None,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-14111.jpg,85,3200,1.4,2.0,Extreme close-up,800,INT,ARRI Amira,Symmetry,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-14115.jpg,85,4300,5.6,1.0,Point-of-view,200,EXT,Sony A7S III,Rule of thirds,Gradient Filter,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-14118.jpg,85,5600,1.4,2.0,Wide shot,400,INT,RED Epic,Leading lines,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shawshank-redemption-1994-14124.jpg,105,6500,5.6,1.5,Wide shot,800,EXT,Canon EOS R,Golden ratio,None,Zeiss Otus 85mm f/1.4
the-shawshank-redemption-1994-14137.jpg,24,3200,5.6,1.5,Close-up,800,INT,Canon EOS C70,Leading lines,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-14141.jpg,105,5600,5.6,2.0,Close-up,800,INT,Canon C300,Leading lines,ND Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shawshank-redemption-1994-14148.jpg,85,4300,2.8,1.5,Point-of-view,100,INT,Sony FX6,Leading lines,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-shawshank-redemption-1994-14160.jpg,85,3200,2.0,1.0,Point-of-view,200,EXT,Panasonic Lumix GH5,Leading lines,UV Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shawshank-redemption-1994-14169.jpg,50,3200,2.0,1.0,Wide shot,200,INT,Sony A7S III,Frame within a frame,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
the-shawshank-redemption-1994-14173.jpg,85,3200,4.0,0.5,Close-up,100,INT,Panavision Millennium DXL2,Symmetry,Gradient Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8776.jpg,50,3200,2.0,1.0,Wide shot,800,EXT,RED Epic,Rule of thirds,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8777.jpg,105,6500,4.0,2.0,Over-the-shoulder,1600,INT,RED Komodo,Golden ratio,None,Nikon AF-S Nikkor 50mm f/1.4G
the-shining-1980-219-8792.jpg,50,4300,2.8,0.5,Wide shot,100,EXT,Panasonic Lumix GH5,Rule of thirds,Gradient Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8799.jpg,85,6500,2.0,2.0,Extreme close-up,200,INT,Panasonic Lumix GH5,Frame within a frame,Gradient Filter,Leica Summilux-C 29mm T1.4
the-shining-1980-219-8803.jpg,24,3200,4.0,0.5,Extreme close-up,200,EXT,ARRI Amira,Frame within a frame,Polarizer,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8806.jpg,24,3200,2.8,3.0,Extreme close-up,200,EXT,Sony Venice,Leading lines,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8807.jpg,35,4300,2.0,2.0,Point-of-view,100,INT,Canon C300,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8808.jpg,50,4300,5.6,1.5,Close-up,1600,INT,Canon EOS R,Symmetry,UV Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shining-1980-219-8810.jpg,24,5600,5.6,1.0,Medium shot,1600,INT,Panavision Millennium DXL2,Rule of thirds,UV Filter,Nikon AF-S Nikkor 50mm f/1.4G
the-shining-1980-219-8811.jpg,105,5600,2.0,1.0,Wide shot,800,EXT,Fujifilm X-T3,Rule of thirds,None,Nikon AF-S Nikkor 50mm f/1.4G
the-shining-1980-219-8813.jpg,85,4300,1.4,1.0,Point-of-view,400,INT,Blackmagic URSA Mini,Golden ratio,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8815.jpg,35,3200,2.8,1.0,Over-the-shoulder,200,INT,Sony Venice,Rule of thirds,Polarizer,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8818.jpg,35,5600,1.4,0.5,Extreme close-up,800,INT,Blackmagic URSA Mini,Symmetry,None,Sony FE 24-70mm f/2.8 GM
the-shining-1980-219-8829.jpg,50,5600,4.0,1.0,Close-up,400,EXT,Fujifilm X-T3,Rule of thirds,None,Leica Summilux-C 29mm T1.4
the-shining-1980-219-8835.jpg,50,5600,4.0,1.5,Wide shot,400,INT,Blackmagic URSA Mini,Symmetry,ND Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8837.jpg,35,4300,2.0,3.0,Extreme close-up,200,INT,Blackmagic URSA Mini,Golden ratio,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8838.jpg,105,6500,2.0,1.5,Over-the-shoulder,200,EXT,Fujifilm X-T3,Symmetry,UV Filter,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8839.jpg,50,5600,1.4,3.0,Extreme close-up,200,EXT,ARRI Alexa,Frame within a frame,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8840.jpg,85,6500,4.0,1.5,Over-the-shoulder,100,EXT,Blackmagic URSA Mini,Leading lines,Polarizer,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8842.jpg,35,5600,1.4,3.0,Wide shot,1600,INT,Sony FX6,Leading lines,None,Sony FE 24-70mm f/2.8 GM
the-shining-1980-219-8849.jpg,105,3200,4.0,0.5,Close-up,400,INT,RED Komodo,Frame within a frame,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shining-1980-219-8854.jpg,24,4300,4.0,1.0,Wide shot,800,EXT,RED Komodo,Frame within a frame,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shining-1980-219-8859.jpg,35,6500,5.6,3.0,Over-the-shoulder,100,INT,Panasonic Lumix GH5,Rule of thirds,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8862.jpg,35,3200,2.8,0.5,Wide shot,800,INT,Canon EOS C70,Frame within a frame,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8863.jpg,105,3200,2.0,2.0,Medium shot,200,INT,ARRI Amira,Golden ratio,UV Filter,Fujifilm XF 56mm f/1.2 R
the-shining-1980-219-8865.jpg,35,4300,2.0,2.0,Close-up,400,INT,Canon EOS R,Rule of thirds,ND Filter,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8882.jpg,105,6500,4.0,2.0,Over-the-shoulder,200,EXT,Canon EOS R,Frame within a frame,ND Filter,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8883.jpg,50,3200,5.6,1.0,Wide shot,200,EXT,RED Komodo,Leading lines,None,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8884.jpg,85,4300,5.6,1.0,Point-of-view,400,INT,Panasonic Lumix GH5,Rule of thirds,UV Filter,Zeiss Otus 85mm f/1.4
the-shining-1980-219-8889.jpg,85,5600,4.0,2.0,Medium shot,200,EXT,Sony FX6,Golden ratio,Gradient Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-shining-1980-219-8905.jpg,24,6500,2.8,2.0,Medium shot,400,INT,Nikon Z6,Frame within a frame,None,Leica Summilux-C 29mm T1.4
the-shining-1980-219-8910.jpg,35,3200,5.6,2.0,Medium shot,800,INT,ARRI Alexa,Rule of thirds,ND Filter,Fujifilm XF 56mm f/1.2 R
the-shining-1980-219-8913.jpg,35,4300,2.8,0.5,Point-of-view,100,EXT,Canon EOS C70,Leading lines,None,Tamron SP 70-200mm f/2.8 Di VC USD G2
the-shining-1980-219-8914.jpg,50,6500,1.4,3.0,Point-of-view,1600,EXT,ARRI Amira,Golden ratio,UV Filter,Leica Summilux-C 29mm T1.4
the-shining-1980-219-8921.jpg,85,6500,2.8,1.5,Close-up,200,INT,ARRI Alexa,Golden ratio,None,Sigma 35mm f/1.4 DG HSM Art
the-shining-1980-219-8925.jpg,85,6500,2.8,1.5,Extreme close-up,800,INT,Canon EOS R,Frame within a frame,Gradient Filter,Sony FE 24-70mm f/2.8 GM
the-shining-1980-219-8935.jpg,50,5600,5.6,1.5,Close-up,100,EXT,RED Epic,Leading lines,Polarizer,Sony FE 24-70mm f/2.8 GM
the-shining-1980-219-8939.jpg,24,5600,5.6,0.5,Over-the-shoulder,100,INT,Sony Venice,Rule of thirds,ND Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
the-shining-1980-219-8941.jpg,105,3200,4.0,1.0,Wide shot,800,EXT,Nikon Z6,Rule of thirds,UV Filter,Sigma 35mm f/1.4 DG HSM Art
the-social-network-2010-3805.jpg,35,6500,5.6,1.5,Extreme close-up,400,EXT,ARRI Amira,Golden ratio,Polarizer,Canon EF 24-70mm f/2.8L II USM
the-social-network-2010-3810.jpg,85,4300,5.6,2.0,Point-of-view,100,EXT,Fujifilm X-T3,Leading lines,UV Filter,Panasonic Lumix G X Vario 12-35mm f/2.8 II ASPH
the-social-network-2010-3813.jpg,50,3200,1.4,1.5,Over-the-shoulder,400,EXT,Panasonic Lumix GH5,Rule of thirds,Gradient Filter,Leica Summilux-C 29mm T1.4
the-social-network-2010-3821.jpg,35,5600,2.0,3.0,Extreme close-up,400,EXT,Fujifilm X-T3,Leading lines,None,Leica Summilux-C 29mm T1.4
the-social-network-2010-3825.jpg,35,4300,1.4,0.5,Extreme close-up,1600,INT,Blackmagic URSA Mini,Frame within a frame,ND Filter,Canon EF 24-70mm f/2.8L II USM
the-social-network-2010-3829.jpg,105,6500,4.0,2.0,Over-the-shoulder,100,EXT,Canon EOS C70,Rule of thirds,None,Canon EF 24-70mm f/2.8L II USM
the-social-network-2010-3836.jpg,50,5600,5.6,1.0,Point-of-view,400,EXT,Panavision Millennium DXL2,Golden ratio,ND Filter,Leica Summilux-C 29mm T1.4
the-social-network-2010-3840.jpg,35,3200,4.0,2.0,Extreme close-up,200,INT,RED Epic,Symmetry,Polarizer,Sony FE 24-70mm f/2.8 GM
the-social-network-2010-3846.jpg,35,3200,5.6,3.0,Point-of-view,800,EXT,Canon EOS C70,Leading lines,Gradient Filter,Tokina AT-X 16-28mm f/2.8 Pro FX
